lat,lon,FD,ID,RR1,TN,TX
-0.75,34.25,0.0,0.0,5.0,288.40564,303.0066
-0.75,34.75,0.0,0.0,5.0,285.55243,301.29767
-0.75,35.25,0.0,0.0,4.0,283.58658,300.54083
-0.75,35.75,0.0,0.0,3.0,279.97635,297.01825
-0.75,36.25,0.0,0.0,1.0,280.19708,298.72162
-0.75,36.75,0.0,0.0,2.0,280.3768,296.84882
-0.75,37.25,0.0,0.0,2.0,285.704,302.2475
-0.75,37.75,0.0,0.0,2.0,287.54404,304.07904
-0.75,38.25,0.0,0.0,2.0,289.48627,305.02213
-0.75,38.75,0.0,0.0,2.0,291.87903,306.8664
-0.75,39.25,0.0,0.0,1.0,293.69882,308.26532
-0.75,39.75,0.0,0.0,0.0,295.0707,309.25107
-0.75,40.25,0.0,0.0,0.0,295.5693,308.9095
-0.75,40.75,0.0,0.0,1.0,295.88696,308.24194
-0.75,41.25,0.0,0.0,0.0,296.3165,307.60754
-0.75,41.75,0.0,0.0,0.0,297.03427,307.3236
-0.75,42.25,0.0,0.0,0.0,297.40967,306.5374
-0.75,73.25,0.0,0.0,10.0,297.4529,304.2884
-0.75,100.25,0.0,0.0,10.0,295.10004,304.95428
-0.75,100.75,0.0,0.0,7.0,293.00397,305.00888
-0.75,101.25,0.0,0.0,7.0,294.76874,304.88593
-0.75,101.75,0.0,0.0,10.0,295.96707,304.8113
-0.75,102.25,0.0,0.0,9.0,295.903,304.6806
-0.75,102.75,0.0,0.0,9.0,296.42035,304.79962
-0.75,103.25,0.0,0.0,8.0,296.7819,304.9071
-0.75,103.75,0.0,0.0,8.0,296.91724,304.7873
-0.75,104.25,0.0,0.0,9.0,296.39313,304.21948
-0.75,104.75,0.0,0.0,9.0,296.11697,303.60925
-0.75,109.25,0.0,0.0,10.0,296.67682,304.46494
-0.75,109.75,0.0,0.0,10.0,296.81024,304.80774
-0.75,110.25,0.0,0.0,10.0,296.4305,304.693
-0.75,110.75,0.0,0.0,10.0,296.26996,304.64865
-0.75,111.25,0.0,0.0,10.0,295.24652,304.37097
-0.75,111.75,0.0,0.0,10.0,295.04474,304.2922
-0.75,112.25,0.0,0.0,10.0,293.53778,303.72794
-0.75,112.75,0.0,0.0,10.0,292.14532,303.11533
-0.75,113.25,0.0,0.0,10.0,295.42947,303.72684
-0.75,113.75,0.0,0.0,10.0,294.33145,303.11923
-0.75,114.25,0.0,0.0,10.0,295.72418,303.28928
-0.75,114.75,0.0,0.0,10.0,296.08844,303.28128
-0.75,115.25,0.0,0.0,10.0,296.08228,303.19095
-0.75,115.75,0.0,0.0,10.0,296.3135,303.35474
-0.75,116.25,0.0,0.0,10.0,296.0947,303.22498
-0.75,116.75,0.0,0.0,9.0,296.35834,303.19278
-0.75,117.25,0.0,0.0,9.0,297.01508,303.3372
-0.75,117.75,0.0,0.0,10.0,296.98618,303.1955
-0.75,119.75,0.0,0.0,10.0,295.90738,302.8044
-0.75,120.25,0.0,0.0,8.0,293.78958,300.16312
-0.75,121.75,0.0,0.0,10.0,295.42966,301.1891
-0.75,122.25,0.0,0.0,10.0,294.19537,300.1484
-0.75,122.75,0.0,0.0,10.0,295.27426,301.49692
-0.75,123.25,0.0,0.0,10.0,294.9896,301.45856
-0.75,127.25,0.0,0.0,10.0,295.64005,303.19733
-0.75,127.75,0.0,0.0,10.0,295.0939,302.67755
-0.75,128.25,0.0,0.0,10.0,296.04892,303.4926
-0.75,130.75,0.0,0.0,10.0,295.30823,303.20273
-0.75,131.25,0.0,0.0,10.0,296.71457,304.35345
-0.75,131.75,0.0,0.0,10.0,296.44208,305.01077
-0.75,132.25,0.0,0.0,10.0,293.6532,303.93488
-0.75,132.75,0.0,0.0,10.0,292.06412,303.35358
-0.75,133.25,0.0,0.0,10.0,292.1858,303.37067
-0.75,133.75,0.0,0.0,10.0,295.60434,304.52982
-0.75,134.25,0.0,0.0,10.0,295.9577,304.02423
-0.75,135.25,0.0,0.0,9.0,295.4593,303.62817
-0.75,135.75,0.0,0.0,9.0,295.98605,304.29785
-0.75,136.25,0.0,0.0,9.0,295.66693,303.64996
-0.75,166.75,0.0,0.0,10.0,297.99362,303.79434
-0.75,169.75,0.0,0.0,10.0,298.56046,304.27716
-0.75,174.25,0.0,0.0,10.0,299.37332,304.3984
-0.25,-91.75,0.0,0.0,10.0,292.48837,302.52853
-0.25,-91.25,0.0,0.0,8.0,292.25308,302.8701
-0.25,-90.75,0.0,0.0,6.0,292.8882,302.11157
-0.25,-80.25,0.0,0.0,10.0,295.78778,304.70306
-0.25,-79.75,0.0,0.0,10.0,294.43,304.11542
-0.25,-79.25,0.0,0.0,10.0,292.3787,303.25375
-0.25,-78.75,0.0,0.0,10.0,282.97516,296.98285
-0.25,-78.25,0.0,0.0,10.0,278.36407,293.59015
-0.25,-77.75,0.0,0.0,10.0,284.53635,298.7364
-0.25,-77.25,0.0,0.0,10.0,292.06512,305.2862
-0.25,-76.75,0.0,0.0,10.0,293.5734,306.82263
-0.25,-76.25,0.0,0.0,10.0,293.66238,307.15762
-0.25,-75.75,0.0,0.0,10.0,293.7149,307.26215
-0.25,-75.25,0.0,0.0,9.0,293.93976,307.45343
-0.25,-74.75,0.0,0.0,9.0,293.81866,306.98883
-0.25,-74.25,0.0,0.0,9.0,293.73416,306.75336
-0.25,-73.75,0.0,0.0,9.0,293.44882,306.43903
-0.25,-73.25,0.0,0.0,9.0,293.76727,306.64825
-0.25,-72.75,0.0,0.0,9.0,293.43506,306.26422
-0.25,-72.25,0.0,0.0,9.0,293.65308,306.23825
-0.25,-71.75,0.0,0.0,10.0,294.13504,306.47974
-0.25,-71.25,0.0,0.0,10.0,294.24908,306.34387
-0.25,-70.75,0.0,0.0,10.0,294.52838,306.4426
-0.25,-70.25,0.0,0.0,10.0,294.5559,306.30194
-0.25,-69.75,0.0,0.0,10.0,293.9401,305.52148
-0.25,-69.25,0.0,0.0,10.0,293.87775,305.4748
-0.25,-68.75,0.0,0.0,10.0,293.65585,305.43973
-0.25,-68.25,0.0,0.0,10.0,293.56036,305.285
-0.25,-67.75,0.0,0.0,9.0,294.53015,306.09747
-0.25,-67.25,0.0,0.0,9.0,294.6082,305.95996
-0.25,-66.75,0.0,0.0,8.0,294.67758,306.13666
-0.25,-66.25,0.0,0.0,6.0,294.70877,306.2769
-0.25,-65.75,0.0,0.0,4.0,294.78275,306.50992
-0.25,-65.25,0.0,0.0,3.0,295.01932,306.7682
-0.25,-64.75,0.0,0.0,4.0,295.17688,306.8986
-0.25,-64.25,0.0,0.0,4.0,295.30707,307.0045
-0.25,-63.75,0.0,0.0,3.0,295.4747,307.13763
-0.25,-63.25,0.0,0.0,3.0,295.76007,307.123
-0.25,-62.75,0.0,0.0,3.0,296.11288,307.23575
-0.25,-62.25,0.0,0.0,3.0,296.22284,307.11823
-0.25,-61.75,0.0,0.0,3.0,296.33472,307.00235
-0.25,-61.25,0.0,0.0,3.0,296.23386,306.74323
-0.25,-60.75,0.0,0.0,3.0,295.6946,306.08887
-0.25,-60.25,0.0,0.0,3.0,295.59415,305.82993
-0.25,-59.75,0.0,0.0,3.0,295.6331,305.6242
-0.25,-59.25,0.0,0.0,3.0,295.80917,305.53973
-0.25,-58.75,0.0,0.0,3.0,296.30713,305.77853
-0.25,-58.25,0.0,0.0,3.0,296.32614,305.64893
-0.25,-57.75,0.0,0.0,3.0,296.2827,305.52377
-0.25,-57.25,0.0,0.0,3.0,296.50824,305.51724
-0.25,-56.75,0.0,0.0,4.0,296.54654,305.20294
-0.25,-56.25,0.0,0.0,5.0,296.05112,304.30286
-0.25,-55.75,0.0,0.0,5.0,295.98654,303.85394
-0.25,-55.25,0.0,0.0,5.0,295.97952,303.41278
-0.25,-54.75,0.0,0.0,10.0,295.8216,303.11627
-0.25,-54.25,0.0,0.0,10.0,296.1276,303.50854
-0.25,-53.75,0.0,0.0,10.0,296.38104,303.8518
-0.25,-53.25,0.0,0.0,10.0,295.85638,303.5125
-0.25,-52.75,0.0,0.0,10.0,296.11063,303.8663
-0.25,-52.25,0.0,0.0,10.0,295.9865,303.7249
-0.25,-51.75,0.0,0.0,10.0,296.9716,304.50983
-0.25,-51.25,0.0,0.0,10.0,297.32745,304.6303
-0.25,-50.75,0.0,0.0,10.0,297.4295,304.58722
-0.25,-50.25,0.0,0.0,10.0,297.48138,304.58163
-0.25,-49.75,0.0,0.0,10.0,297.50647,304.51245
-0.25,-49.25,0.0,0.0,10.0,297.4802,304.36133
-0.25,-48.75,0.0,0.0,10.0,297.456,304.15137
-0.25,-48.25,0.0,0.0,10.0,296.9282,304.44806
-0.25,9.25,0.0,0.0,10.0,297.87595,302.99707
-0.25,9.75,0.0,0.0,10.0,297.71246,303.32263
-0.25,10.25,0.0,0.0,10.0,297.73297,303.8056
-0.25,10.75,0.0,0.0,10.0,297.2685,303.5318
-0.25,11.25,0.0,0.0,10.0,296.74393,303.22272
-0.25,11.75,0.0,0.0,10.0,297.0594,303.7663
-0.25,12.25,0.0,0.0,10.0,296.9551,303.8137
-0.25,12.75,0.0,0.0,10.0,296.22742,303.3913
-0.25,13.25,0.0,0.0,10.0,295.01996,302.52814
-0.25,13.75,0.0,0.0,10.0,294.6515,302.4921
-0.25,14.25,0.0,0.0,10.0,294.59662,302.70972
-0.25,14.75,0.0,0.0,10.0,294.4516,302.7615
-0.25,15.25,0.0,0.0,10.0,294.64017,303.018
-0.25,15.75,0.0,0.0,10.0,294.8747,303.21988
-0.25,16.25,0.0,0.0,10.0,295.27753,303.4588
-0.25,16.75,0.0,0.0,10.0,295.371,303.393
-0.25,17.25,0.0,0.0,10.0,295.13876,303.08905
-0.25,17.75,0.0,0.0,10.0,295.05984,303.04224
-0.25,18.25,0.0,0.0,10.0,294.89978,303.035
-0.25,18.75,0.0,0.0,10.0,294.8728,303.20746
-0.25,19.25,0.0,0.0,10.0,294.7522,303.3351
-0.25,19.75,0.0,0.0,10.0,294.64203,303.52216
-0.25,20.25,0.0,0.0,10.0,294.34988,303.49838
-0.25,20.75,0.0,0.0,10.0,294.20123,303.6541
-0.25,21.25,0.0,0.0,10.0,293.9477,303.93484
-0.25,21.75,0.0,0.0,10.0,293.836,304.20752
-0.25,22.25,0.0,0.0,10.0,293.79315,304.42914
-0.25,22.75,0.0,0.0,10.0,293.91803,304.6197
-0.25,23.25,0.0,0.0,10.0,293.85834,304.4259
-0.25,23.75,0.0,0.0,10.0,293.98526,304.4609
-0.25,24.25,0.0,0.0,10.0,294.20135,304.57788
-0.25,24.75,0.0,0.0,9.0,293.88422,304.12274
-0.25,25.25,0.0,0.0,9.0,293.8675,303.92154
-0.25,25.75,0.0,0.0,10.0,293.7816,303.7769
-0.25,26.25,0.0,0.0,10.0,293.4529,303.48624
-0.25,26.75,0.0,0.0,10.0,293.3521,303.48407
-0.25,27.25,0.0,0.0,10.0,291.6927,301.825
-0.25,27.75,0.0,0.0,10.0,292.1398,302.5691
-0.25,28.25,0.0,0.0,8.0,291.26086,302.0311
-0.25,28.75,0.0,0.0,8.0,288.54376,299.5836
-0.25,29.25,0.0,0.0,8.0,284.73663,295.7917
-0.25,29.75,0.0,0.0,7.0,291.7292,303.55807
-0.25,30.25,0.0,0.0,7.0,288.8295,301.0904
-0.25,30.75,0.0,0.0,7.0,288.2471,300.79324
-0.25,31.25,0.0,0.0,7.0,288.47772,301.1218
-0.25,31.75,0.0,0.0,6.0,289.4254,301.8377
-0.25,32.25,0.0,0.0,6.0,289.34128,302.42957
-0.25,32.75,0.0,0.0,5.0,289.15216,302.8214
-0.25,33.25,0.0,0.0,5.0,289.40875,303.59857
-0.25,33.75,0.0,0.0,5.0,289.1486,303.85858
-0.25,34.25,0.0,0.0,5.0,289.02676,304.0582
-0.25,34.75,0.0,0.0,4.0,288.70267,304.11026
-0.25,35.25,0.0,0.0,3.0,285.0053,302.03802
-0.25,35.75,0.0,0.0,0.0,280.5666,296.76764
-0.25,36.25,0.0,0.0,0.0,280.58917,298.07697
-0.25,36.75,0.0,0.0,2.0,279.4856,296.1844
-0.25,37.25,0.0,0.0,2.0,278.9251,294.91437
-0.25,37.75,0.0,0.0,3.0,286.08624,302.31815
-0.25,38.25,0.0,0.0,2.0,291.03116,306.9515
-0.25,38.75,0.0,0.0,2.0,292.57812,307.92618
-0.25,39.25,0.0,0.0,0.0,294.0114,308.83762
-0.25,39.75,0.0,0.0,0.0,294.68085,309.12344
-0.25,40.25,0.0,0.0,0.0,295.17218,309.13348
-0.25,40.75,0.0,0.0,0.0,295.6364,308.81934
-0.25,41.25,0.0,0.0,0.0,295.9573,308.4018
-0.25,41.75,0.0,0.0,0.0,296.50534,308.06454
-0.25,42.25,0.0,0.0,0.0,296.80878,307.12994
-0.25,42.75,0.0,0.0,0.0,297.12247,307.29523
-0.25,98.25,0.0,0.0,9.0,293.2288,304.55176
-0.25,99.75,0.0,0.0,10.0,295.18927,306.49762
-0.25,100.25,0.0,0.0,7.0,292.39764,305.42203
-0.25,100.75,0.0,0.0,10.0,293.30624,305.47644
-0.25,101.25,0.0,0.0,10.0,295.28925,305.19873
-0.25,101.75,0.0,0.0,9.0,295.8733,305.12665
-0.25,102.25,0.0,0.0,9.0,296.1421,304.86426
-0.25,102.75,0.0,0.0,9.0,296.57,305.16534
-0.25,103.25,0.0,0.0,9.0,296.64822,305.0771
-0.25,103.75,0.0,0.0,9.0,296.81763,304.9825
-0.25,104.25,0.0,0.0,8.0,296.32025,304.2524
-0.25,104.75,0.0,0.0,8.0,296.0365,303.67755
-0.25,109.25,0.0,0.0,9.0,296.54346,305.11655
-0.25,109.75,0.0,0.0,10.0,296.6635,305.2127
-0.25,110.25,0.0,0.0,10.0,296.3471,304.95682
-0.25,110.75,0.0,0.0,10.0,295.78326,304.71893
-0.25,111.25,0.0,0.0,10.0,295.7653,304.7409
-0.25,111.75,0.0,0.0,10.0,296.04037,304.90582
-0.25,112.25,0.0,0.0,10.0,295.6109,304.66827
-0.25,112.75,0.0,0.0,10.0,295.21503,304.25244
-0.25,113.25,0.0,0.0,10.0,293.9964,303.5949
-0.25,113.75,0.0,0.0,10.0,294.39093,303.38864
-0.25,114.25,0.0,0.0,10.0,294.70288,303.2792
-0.25,114.75,0.0,0.0,10.0,294.57538,303.09668
-0.25,115.25,0.0,0.0,10.0,295.1277,303.24652
-0.25,115.75,0.0,0.0,10.0,295.96518,303.5407
-0.25,116.25,0.0,0.0,10.0,296.59775,303.7161
-0.25,116.75,0.0,0.0,9.0,296.71826,303.5639
-0.25,117.25,0.0,0.0,9.0,296.8281,303.36584
-0.25,119.75,0.0,0.0,10.0,296.10696,302.7691
-0.25,121.75,0.0,0.0,10.0,295.92603,301.37885
-0.25,127.25,0.0,0.0,10.0,294.98312,302.4269
-0.25,127.75,0.0,0.0,9.0,295.3034,303.16376
-0.25,130.25,0.0,0.0,10.0,295.86234,303.548
-0.25,130.75,0.0,0.0,10.0,295.4903,304.44528
-0.25,131.25,0.0,0.0,10.0,295.26532,303.28995
-0.25,132.25,0.0,0.0,10.0,294.90363,303.1564
-0.25,132.75,0.0,0.0,10.0,293.9118,302.46954
0.25,-80.25,0.0,0.0,10.0,294.81342,302.958
0.25,-79.75,0.0,0.0,10.0,294.36127,304.03424
0.25,-79.25,0.0,0.0,10.0,294.1386,304.50836
0.25,-78.75,0.0,0.0,10.0,287.14554,299.4948
0.25,-78.25,0.0,0.0,10.0,280.93658,294.92493
0.25,-77.75,0.0,0.0,10.0,282.47678,296.09183
0.25,-77.25,0.0,0.0,10.0,291.5042,304.38898
0.25,-76.75,0.0,0.0,10.0,293.50223,306.4832
0.25,-76.25,0.0,0.0,10.0,293.74536,306.95966
0.25,-75.75,0.0,0.0,10.0,293.79926,307.07318
0.25,-75.25,0.0,0.0,9.0,293.8947,307.25397
0.25,-74.75,0.0,0.0,8.0,293.72568,306.98035
0.25,-74.25,0.0,0.0,9.0,293.79425,306.908
0.25,-73.75,0.0,0.0,9.0,293.4416,306.65393
0.25,-73.25,0.0,0.0,9.0,293.68842,306.83316
0.25,-72.75,0.0,0.0,9.0,293.91058,306.9158
0.25,-72.25,0.0,0.0,8.0,293.3023,306.154
0.25,-71.75,0.0,0.0,8.0,293.033,305.71918
0.25,-71.25,0.0,0.0,8.0,294.1789,306.49973
0.25,-70.75,0.0,0.0,10.0,294.3718,306.39862
0.25,-70.25,0.0,0.0,10.0,294.4178,306.2345
0.25,-69.75,0.0,0.0,10.0,293.84415,305.4975
0.25,-69.25,0.0,0.0,8.0,293.71832,305.43488
0.25,-68.75,0.0,0.0,10.0,294.38864,306.16156
0.25,-68.25,0.0,0.0,10.0,294.28555,306.1939
0.25,-67.75,0.0,0.0,9.0,294.31476,306.1797
0.25,-67.25,0.0,0.0,4.0,294.4522,306.20898
0.25,-66.75,0.0,0.0,4.0,294.51877,306.25055
0.25,-66.25,0.0,0.0,2.0,294.59006,306.3532
0.25,-65.75,0.0,0.0,4.0,294.47662,306.3642
0.25,-65.25,0.0,0.0,2.0,294.68283,306.6017
0.25,-64.75,0.0,0.0,2.0,294.86697,306.7185
0.25,-64.25,0.0,0.0,3.0,295.19855,306.91562
0.25,-63.75,0.0,0.0,3.0,295.44223,307.1257
0.25,-63.25,0.0,0.0,2.0,295.69238,307.08414
0.25,-62.75,0.0,0.0,2.0,295.94382,307.17728
0.25,-62.25,0.0,0.0,2.0,296.13083,307.0968
0.25,-61.75,0.0,0.0,2.0,296.26334,307.11813
0.25,-61.25,0.0,0.0,2.0,296.2651,306.93936
0.25,-60.75,0.0,0.0,1.0,296.34552,306.8392
0.25,-60.25,0.0,0.0,1.0,296.29102,306.71768
0.25,-59.75,0.0,0.0,1.0,295.89703,306.1241
0.25,-59.25,0.0,0.0,2.0,296.01996,306.09766
0.25,-58.75,0.0,0.0,2.0,296.01962,305.9218
0.25,-58.25,0.0,0.0,3.0,296.36105,306.11374
0.25,-57.75,0.0,0.0,3.0,296.39417,306.03976
0.25,-57.25,0.0,0.0,3.0,296.48114,305.8753
0.25,-56.75,0.0,0.0,3.0,296.5355,305.39062
0.25,-56.25,0.0,0.0,4.0,296.18994,304.55768
0.25,-55.75,0.0,0.0,5.0,295.4276,303.38336
0.25,-55.25,0.0,0.0,5.0,295.61374,302.9883
0.25,-54.75,0.0,0.0,10.0,295.6424,302.8476
0.25,-54.25,0.0,0.0,10.0,295.6187,302.94336
0.25,-53.75,0.0,0.0,10.0,295.35724,302.80682
0.25,-53.25,0.0,0.0,10.0,295.5313,303.05334
0.25,-52.75,0.0,0.0,10.0,295.8848,303.50647
0.25,-52.25,0.0,0.0,10.0,295.99103,303.53772
0.25,-51.75,0.0,0.0,10.0,296.86514,304.1487
0.25,-51.25,0.0,0.0,10.0,297.11758,304.06842
0.25,-50.75,0.0,0.0,10.0,297.42804,304.18637
0.25,-50.25,0.0,0.0,10.0,297.53387,304.14023
0.25,-49.75,0.0,0.0,10.0,297.3052,304.50067
0.25,6.25,0.0,0.0,7.0,296.9749,303.1856
0.25,6.75,0.0,0.0,7.0,294.3693,300.78
0.25,9.25,0.0,0.0,10.0,297.83356,303.50687
0.25,9.75,0.0,0.0,10.0,297.90015,303.44174
0.25,10.25,0.0,0.0,10.0,297.0764,303.08334
0.25,10.75,0.0,0.0,10.0,295.88678,302.28058
0.25,11.25,0.0,0.0,10.0,295.89642,302.69415
0.25,11.75,0.0,0.0,10.0,295.67633,302.79645
0.25,12.25,0.0,0.0,10.0,295.3234,302.68134
0.25,12.75,0.0,0.0,10.0,295.42267,303.13568
0.25,13.25,0.0,0.0,10.0,294.31567,302.3569
0.25,13.75,0.0,0.0,10.0,293.69614,302.12006
0.25,14.25,0.0,0.0,10.0,293.74982,302.47214
0.25,14.75,0.0,0.0,10.0,294.07675,302.98163
0.25,15.25,0.0,0.0,10.0,294.3312,303.2508
0.25,15.75,0.0,0.0,10.0,294.46527,303.36377
0.25,16.25,0.0,0.0,10.0,294.55896,303.42108
0.25,16.75,0.0,0.0,10.0,294.57498,303.36865
0.25,17.25,0.0,0.0,10.0,294.72565,303.52032
0.25,17.75,0.0,0.0,10.0,294.637,303.48715
0.25,18.25,0.0,0.0,10.0,294.5995,303.58157
0.25,18.75,0.0,0.0,10.0,294.44394,303.66925
0.25,19.25,0.0,0.0,10.0,294.26517,303.6176
0.25,19.75,0.0,0.0,10.0,294.1726,303.78653
0.25,20.25,0.0,0.0,10.0,294.06848,303.92697
0.25,20.75,0.0,0.0,10.0,293.99124,304.15353
0.25,21.25,0.0,0.0,10.0,293.82785,304.3818
0.25,21.75,0.0,0.0,10.0,293.79645,304.571
0.25,22.25,0.0,0.0,10.0,293.75214,304.73428
0.25,22.75,0.0,0.0,10.0,293.8383,304.73322
0.25,23.25,0.0,0.0,10.0,293.92282,304.70978
0.25,23.75,0.0,0.0,10.0,294.02505,304.6115
0.25,24.25,0.0,0.0,10.0,294.09695,304.5765
0.25,24.75,0.0,0.0,9.0,294.13174,304.41025
0.25,25.25,0.0,0.0,10.0,294.20526,304.3131
0.25,25.75,0.0,0.0,10.0,293.7819,303.88104
0.25,26.25,0.0,0.0,10.0,293.43546,303.6251
0.25,26.75,0.0,0.0,10.0,293.22403,303.5028
0.25,27.25,0.0,0.0,9.0,292.56714,302.93756
0.25,27.75,0.0,0.0,8.0,292.32306,303.01245
0.25,28.25,0.0,0.0,8.0,291.83014,302.9668
0.25,28.75,0.0,0.0,8.0,291.197,302.7482
0.25,29.25,0.0,0.0,8.0,288.2785,300.19507
0.25,29.75,0.0,0.0,7.0,285.63397,297.91663
0.25,30.25,0.0,0.0,6.0,289.57013,302.10873
0.25,30.75,0.0,0.0,6.0,289.80707,302.5738
0.25,31.25,0.0,0.0,6.0,289.88956,302.61493
0.25,31.75,0.0,0.0,6.0,289.70956,302.68
0.25,32.25,0.0,0.0,5.0,288.6966,302.20273
0.25,32.75,0.0,0.0,5.0,288.88446,302.87686
0.25,33.25,0.0,0.0,5.0,289.16324,303.71857
0.25,33.75,0.0,0.0,5.0,288.8687,304.1361
0.25,34.25,0.0,0.0,4.0,288.2563,304.5417
0.25,34.75,0.0,0.0,4.0,286.37796,304.0865
0.25,35.25,0.0,0.0,0.0,283.17532,299.525
0.25,35.75,0.0,0.0,0.0,283.5972,301.15424
0.25,36.25,0.0,0.0,0.0,281.62097,300.78003
0.25,36.75,0.0,0.0,0.0,279.84686,300.1215
0.25,37.25,0.0,0.0,2.0,280.98178,299.50946
0.25,37.75,0.0,0.0,3.0,285.27405,301.77496
0.25,38.25,0.0,0.0,2.0,290.3856,306.33667
0.25,38.75,0.0,0.0,2.0,292.56113,307.9953
0.25,39.25,0.0,0.0,0.0,293.66595,308.71884
0.25,39.75,0.0,0.0,0.0,294.49603,309.2834
0.25,40.25,0.0,0.0,0.0,295.9853,310.5222
0.25,40.75,0.0,0.0,0.0,295.87582,309.9938
0.25,41.25,0.0,0.0,0.0,295.93964,309.6329
0.25,41.75,0.0,0.0,0.0,295.98215,309.26086
0.25,42.25,0.0,0.0,0.0,296.33853,308.73013
0.25,42.75,0.0,0.0,0.0,296.57434,307.86777
0.25,43.25,0.0,0.0,0.0,297.3244,307.89886
0.25,99.25,0.0,0.0,6.0,294.94232,305.50018
0.25,99.75,0.0,0.0,6.0,294.09515,306.14047
0.25,100.25,0.0,0.0,7.0,291.12567,305.924
0.25,100.75,0.0,0.0,6.0,294.5019,305.8702
0.25,101.25,0.0,0.0,9.0,295.35547,305.49933
0.25,101.75,0.0,0.0,9.0,295.7056,305.3533
0.25,102.25,0.0,0.0,9.0,296.16516,305.27786
0.25,102.75,0.0,0.0,9.0,296.46176,305.34674
0.25,103.25,0.0,0.0,9.0,296.5831,305.2969
0.25,103.75,0.0,0.0,9.0,296.49603,305.08633
0.25,108.75,0.0,0.0,9.0,296.3782,305.09137
0.25,109.25,0.0,0.0,9.0,296.48444,305.6962
0.25,109.75,0.0,0.0,9.0,295.96234,305.35773
0.25,110.25,0.0,0.0,9.0,295.5611,305.02997
0.25,110.75,0.0,0.0,9.0,295.7116,304.91647
0.25,111.25,0.0,0.0,9.0,295.57574,305.0063
0.25,111.75,0.0,0.0,9.0,295.3169,305.26666
0.25,112.25,0.0,0.0,10.0,294.33615,304.56265
0.25,112.75,0.0,0.0,10.0,294.17276,304.21564
0.25,113.25,0.0,0.0,10.0,292.0611,303.14026
0.25,113.75,0.0,0.0,10.0,293.54144,303.33685
0.25,114.25,0.0,0.0,10.0,293.4197,303.09583
0.25,114.75,0.0,0.0,10.0,293.3521,302.9065
0.25,115.25,0.0,0.0,10.0,293.44647,302.84293
0.25,115.75,0.0,0.0,10.0,294.66763,303.203
0.25,116.25,0.0,0.0,10.0,295.84167,303.63348
0.25,116.75,0.0,0.0,10.0,295.33688,302.52002
0.25,117.25,0.0,0.0,9.0,296.12433,303.5109
0.25,117.75,0.0,0.0,9.0,296.02188,302.50412
0.25,119.75,0.0,0.0,10.0,294.9234,300.97003
0.25,120.25,0.0,0.0,10.0,295.42554,302.3077
0.25,120.75,0.0,0.0,10.0,293.90622,299.83652
0.25,121.25,0.0,0.0,10.0,294.69122,300.2866
0.25,121.75,0.0,0.0,10.0,295.97324,301.20337
0.25,122.25,0.0,0.0,10.0,294.33194,299.73734
0.25,122.75,0.0,0.0,10.0,295.40823,300.61386
0.25,123.25,0.0,0.0,10.0,293.4168,299.241
0.25,123.75,0.0,0.0,10.0,294.89395,300.64374
0.25,124.25,0.0,0.0,10.0,294.1226,300.6657
0.25,127.25,0.0,0.0,10.0,294.15747,301.5218
0.25,127.75,0.0,0.0,9.0,295.46692,302.95584
0.25,128.25,0.0,0.0,9.0,295.7751,302.86536
0.25,128.75,0.0,0.0,9.0,295.83893,303.0114
0.25,173.25,0.0,0.0,9.0,299.08392,304.31015
0.25,173.75,0.0,0.0,9.0,299.06433,304.25543
0.75,-80.25,0.0,0.0,10.0,295.53107,303.76935
0.75,-79.75,0.0,0.0,10.0,294.46893,304.02832
0.75,-79.25,0.0,0.0,10.0,294.57742,304.72137
0.75,-78.75,0.0,0.0,10.0,292.6004,303.50885
0.75,-78.25,0.0,0.0,10.0,285.36508,297.71817
0.75,-77.75,0.0,0.0,9.0,278.99713,291.80896
0.75,-77.25,0.0,0.0,9.0,284.37698,296.7965
0.75,-76.75,0.0,0.0,10.0,292.19727,305.00858
0.75,-76.25,0.0,0.0,10.0,293.67953,306.63608
0.75,-75.75,0.0,0.0,9.0,293.7392,306.84662
0.75,-75.25,0.0,0.0,2.0,293.76468,307.06714
0.75,-74.75,0.0,0.0,8.0,293.67273,306.96057
0.75,-74.25,0.0,0.0,6.0,293.57712,306.92468
0.75,-73.75,0.0,0.0,8.0,293.41544,306.79694
0.75,-73.25,0.0,0.0,8.0,293.48944,306.81097
0.75,-72.75,0.0,0.0,8.0,293.19702,306.49106
0.75,-72.25,0.0,0.0,7.0,293.69574,306.8587
0.75,-71.75,0.0,0.0,7.0,293.8524,306.61627
0.75,-71.25,0.0,0.0,7.0,294.20703,306.6867
0.75,-70.75,0.0,0.0,8.0,294.324,306.53363
0.75,-70.25,0.0,0.0,6.0,294.4815,306.41397
0.75,-69.75,0.0,0.0,7.0,294.5036,306.3259
0.75,-69.25,0.0,0.0,7.0,294.50125,306.3157
0.75,-68.75,0.0,0.0,6.0,294.3626,306.27155
0.75,-68.25,0.0,0.0,10.0,294.3388,306.4913
0.75,-67.75,0.0,0.0,5.0,294.34863,306.5494
0.75,-67.25,0.0,0.0,3.0,294.4574,306.6664
0.75,-66.75,0.0,0.0,3.0,294.49615,306.6324
0.75,-66.25,0.0,0.0,3.0,293.49417,305.76715
0.75,-65.75,0.0,0.0,3.0,290.32022,303.18976
0.75,-65.25,0.0,0.0,2.0,291.44098,304.0202
0.75,-64.75,0.0,0.0,2.0,293.8496,305.96396
